id,name,url,type,is_validated,description
1208,Formbuilder,,,TRUE,[Needs Maintainer] Formbuilder is a small graphical interface for letting users build their own webforms.
1209,Formik,,,TRUE,"Build forms in React, without the tears 😭"
1210,Forms Angular,,,TRUE,Probably the most opinionated framework in the world
1211,Formvalidation,,,TRUE,The best @jquery plugin to validate form fields. Designed to use with Bootstrap + Zurb Foundation + Pure + Semantic UI + UIKit + Your own frameworks. Star it. Try it. Buy it :)
1212,Fort.js,,,TRUE,Modern progress bar for form completion.
1213,Fortune,,,TRUE,A library for managing structured data in Node.js and web browsers.
1214,Fotorama,,,TRUE,"A simple, stunning, powerful jQuery gallery. Licensed under the MIT."
1215,Foundation,,,TRUE,The most advanced responsive front-end framework in the world. Quickly create prototypes and production code for sites and apps that work on any kind of device.
1216,Fragment.js,,,TRUE,A tiny tool for easily loading html fragments and templates
1217,Frame Player,,,TRUE,"A video player without video files, just JSON. Based on 'images frames' thought to mobile devices!"
1218,Framer,,,TRUE,Modern Prototyping Tool
1219,Framevuerk,,,TRUE,"Fast, Responsive, Multi Language, Both Direction Support and Configurable UI Framework based on Vue.js."
1220,Framework7,,,TRUE,Full Featured HTML Framework For Building iOS & Android Apps
1221,Freewall,,,TRUE,"Freewall is a cross-browser and responsive jQuery plugin to help you create many types of grid layouts  for desktop, mobile, and tablet..."
1222,Frontity,,,TRUE,» Frontity - The React Framework for WordPress
1223,Frontless,,,TRUE,Build universal JS applications with Riot.JS
1224,Frozen,,,TRUE,"Frozen is an open-source HTML5 game engine delivering ease-of-use, rapid development through tooling and modularity."
1225,Fuelux,,,TRUE,"Extends Twitter Bootstrap with additional lightweight JavaScript controls. Easy to install, customize, update, and optimize. All functionality covered by live documentation and unit tests."
1226,Full Page.js,,,TRUE,fullPage plugin by Alvaro Trigo. Create full screen pages fast and simple
1227,FullCalendar,,,TRUE,Full-sized drag & drop event calendar (jQuery plugin)
1228,Functional Js,,,TRUE,A functional js library that facilitates currying and point-free / tacit programming
1229,Fuse,,,TRUE,"Lightweight fuzzy-search, in JavaScript"
1230,G.raphael,,,TRUE,gRaphaël’s goal is to help you create stunning charts on your website. It is based on Raphaël graphics library.
1231,G2 Plot,,,TRUE,:dango:  An interactive and responsive charting library
1232,Galen,,,TRUE,Layout and functional testing framework for websites
1233,Galleria,,,TRUE,Galleria is a JavaScript image gallery framework. The aim is to simplify the process of creating professional image galleries for the web and mobile devices.
1234,Gamejs,,,TRUE,GameJs is a thin library on top of the HTML canvas element. In addition to the drawing functions it has a set of generally helpful modules for game development.
1235,Gantt,,,TRUE,Javascript Gantt chart
1236,Garlic.js,,,TRUE,"Garlic.js allows you to automatically persist your forms' text and select field values locally, until the form is submitted. This way, your users don't lose any precious data if they accidentally close their tab or browser."
1237,Gas,,,TRUE,Google Analytics on Steroids. A Google Analytics implementation with more power features.
1238,Gator,,,TRUE,Event delegation in Javascript
1239,Gatsby,,,TRUE,"Build blazing fast, modern apps and websites with React"
1240,Generator Mcfly,,,TRUE,"A Yeoman generator for scaffolding an application using angular, browserify, ionic and famous"
1241,Gfx,,,TRUE,CSS3 3D animation library
1242,Gif.js,,,TRUE,JavaScript GIF encoding library
1243,Gifplayer,,,TRUE,Customizable jquery plugin to play and stop animated gifs. Similar to 9gag's. Support for video formats
1244,Gijgo,,,TRUE,Gijgo - Free Javascript Controls
1245,Gitdown,,,TRUE,GitHub markdown preprocessor.
1246,Gitgraph.js,,,TRUE,A JavaScript library to draw pretty git graphs in the browser
1247,Github Js,,,TRUE,Your GitHub open-source contributions on your website or portfolio.
1248,Github Readme Stats,,,TRUE,:zap: Dynamically generated stats for your github readmes
1249,Gl Boost,,,TRUE,A Useful WebGL Library for Small Turning
1250,Gl Matrix,,,TRUE,Javascript Matrix and Vector library for High Performance WebGL apps
1251,Glab,,,TRUE,A custom Gitlab Cli tool written in Go (golang)
1252,Glfx.js,,,TRUE,An image effects library for JavaScript using WebGL
1253,Glide,,,TRUE,"A dependency-free JavaScript ES6 slider and carousel. It’s lightweight, flexible and fast. Designed to slide. No less, no more"
1254,Gliojs,,,TRUE,Exit popup easely. Detects if the mouse of a user leaves the viewport borders of your website
1255,Globalize,,,TRUE,A JavaScript library for internationalization and localization that leverages the official Unicode CLDR JSON data
1256,Glow,,,TRUE,"GLOW is a WebGL wrapper, which focuses on easy creation and use of shaders."
1257,GLSL.js,,,TRUE,A light Javascript & GLSL library for vizualisation and game purposes (2D or 3D).
1258,Glslify,,,TRUE,A node.js-style module system for GLSL!
1259,Gmaps,,,TRUE,the easiest way to use Google Maps
1260,Go Js,,,TRUE,"All GoJS samples, extensions, and documentation"
1261,Golden Layout,,,TRUE,The ultimate Javascript layout manager
1262,Goodnight,,,TRUE,A super small Javascript plugin for applying CSS styles at night.
1263,Google Closure Library,,,TRUE,git-svn mirror of Google's Closure Library.
1264,Gpu.js,,,TRUE,GPU Accelerated JavaScript
1265,Granim.js,,,TRUE,Create fluid and interactive gradients animations with this small (< 10 kB) js library.
1266,Grapesjs,,,TRUE,Free and Open source Web Builder Framework. Next generation tool for building templates without coding
1267,Graphicsjs,,,TRUE,"A lightweight JavaScript graphics library with the intuitive API, based on SVG/VML technology."
1268,Graphql Editor,,,TRUE,GraphQL Visual Node Editor
1269,Graphql Zeus,,,TRUE,"GraphQL client and GraphQL code generator with GraphQL autocomplete library generation ⚡⚡⚡ for browser,nodejs and react native"
1270,Grapnel.js,,,TRUE,"A simple, lightweight library making it easy to create routes or run events based on a specific URL hashtag."
1271,Green Sock Js,,,TRUE,Public repository for GreenSock's JavaScript libraries like GSAP. See http://www.greensock.com
1272,Gremlins.js,,,TRUE,Monkey testing library for web apps and Node.js
1273,Grid,,,TRUE,"Drag and drop library for two-dimensional, resizable and responsive lists"
1274,Gridifier,,,TRUE,Async Responsive Html Grids
1275,Gridster.js,,,TRUE,gridster.js is a jQuery plugin that makes building intuitive draggable layouts from elements spanning multiple columns
1276,Grimoire Js,,,TRUE,A WebGL framework for Web development.
1277,Grips,,,TRUE,Simple-logic templates
1278,Grommet,,,TRUE,"a react-based framework that provides accessibility, modularity, responsiveness, and theming in a tidy package"
1279,Grunt,,,TRUE,Grunt: The JavaScript Task Runner
1280,Gulp,,,TRUE,The streaming build system
1281,Gyronorm.js,,,TRUE,JavaScript project for accessing and normalizing the accelerometer and gyroscope data on mobile devices
1282,H5F,,,TRUE,"A JavaScript library that allows you to use the HTML5 Forms chapters new field input types, attributes and constraint validation API in non-supporting browsers."
1283,Hallo,,,TRUE,Simple rich text editor (contentEditable) for jQuery UI
1284,Hammer.js,,,TRUE,A javascript library for multi-touch gestures // You can touch this
1285,Hamsters.js,,,TRUE,100% Vanilla Javascript Multithreading & Parallel Execution Library
1286,Handlebars Helpers,,,TRUE,A small collection of useful helpers for Handlebars.js
1287,Handlebars.js,,,TRUE,Handlebars provides the power necessary to let you build semantic templates effectively with no frustration.  An extension to the Mustache templating language created by Chris Wanstrath.
1288,Handorgel,,,TRUE,Accessible W3C conform accordion written in ES6.
1289,Handsontable,,,TRUE,Handsontable is a minimalist Excel-like data grid editor for HTML & JavaScript
1290,Hapi,,,TRUE,"The Simple, Secure Framework Developers Trust"
1291,Hasher,,,TRUE,Browser history manager for rich media websites
1292,Hashgrid,,,TRUE,"A little tool that inserts a layout grid in web pages, allows you to hold it in place, and toggle between displaying it in the foreground or background."
1293,Hashids.js,,,TRUE,A small JavaScript class to generate YouTube-like hashids from one or many numbers. This is a client-side version of Node.js version.
1294,Hc Sticky,,,TRUE,Dependency free javascript library that makes any element on your page visible while you scroll.
1295,Head js,,,TRUE,The only script in your HEAD. Head JS loads JavaScript files in parallel like images without blocking the page. Your page will be faster. Even with a single combined file.
1296,Headroom.js,,,TRUE,Give your pages some headroom. Hide your header until you need it
1297,Headstart,,,TRUE,An automated front-end setup
1298,Heatmap.js,,,TRUE,JavaScript Library for HTML5 canvas based heatmaps
1299,Hello.js,,,TRUE,"A Javascript RESTFUL API library for connecting with OAuth2 services, such as Google+ API, Facebook Graph and Windows Live Connect"
1300,Hermes.js,,,TRUE,Message and Error logger implementation
1301,Hex Rgb Conversion,,,TRUE,181 byte two way conversion micro-library for Hexadecimal & RGB colors
1302,Hide Seek,,,TRUE,"A simple, mobile-friendly, yet customizable quick/live search jQuery plugin."
1303,Hide Show Password,,,TRUE,Because life's too short to waste time re-typing passwords.
1304,Highcharts,,,TRUE,"Highcharts JS, the JavaScript charting framework"
1305,Highland,,,TRUE,High-level streams library for Node.js and the browser
1306,Highlight.js,,,TRUE,Javascript syntax highlighter
1307,Highlighter.js,,,TRUE,Easily navigate the DOM and highlight the elements - http://720kb.github.io/highlighter.js/
1308,Highway,,,TRUE,"A fast, lightweight and simple Javascript routing library with no dependencies."
1309,Hilo3d,,,TRUE,"Hilo3d, a WebGL Rendering Engine."
1310,Hinclude,,,TRUE,declarative client-side inclusion for the Web
1311,Hint.css,,,TRUE,A tooltip library in CSS for your lovely websites.
1312,History.js,,,TRUE,"History.js gracefully supports the HTML5 History/State APIs (pushState, replaceState, onPopState) in all browsers. Including continued support for data, titles, replaceState. Supports jQuery, MooTools and Prototype.  For HTML5 browsers this means that you can modify the URL directly, without needing to use hashes anymore. For HTML4 browsers it will revert back to using the old onhashchange functionality."
1313,Hitch,,,TRUE,A lightweight engine that allows you to hitch new capabilities to the browser (prollyfill).
1314,Hogan.js,,,TRUE,A compiler for the Mustache templating language
1315,Holder,,,TRUE,Holder renders image placeholders entirely on the client side.
1316,Holmes,,,TRUE,Fast and easy searching inside a page
1317,Hoodie.js,,,TRUE,hoodie super power to the frontend!
1318,Hook.js,,,TRUE,Pull to refresh. For the web.
1319,Hoppscotch,,,TRUE,👽 Open source API development ecosystem https://hoppscotch.io
1320,Horizon React,,,TRUE,Simplifying the connection between Horizon and React by using higher order components.
1321,Hotel,,,TRUE,Start apps from your browser and get local domains without editing /etc/hosts http://i.imgur.com/DrLjbIi.gif
1322,Hover,,,TRUE,"A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images and so on. Easily apply to your own elements, modify or just use for inspiration. Available in CSS, Sass, and LESS."
1323,Howler.js,,,TRUE,Javascript audio library for the modern web.
1324,Html,,,TRUE,"A simple, extensible way to work directly with the DOM."
1325,Html2canvas,,,TRUE,Screenshots with JavaScript
1326,HTML5shiv,,,TRUE,This script is the defacto way to enable use of HTML5 sectioning elements in legacy Internet Explorer.
1327,Html5tooltipsjs,,,TRUE,Light and clean tooltips
1328,HtmlJs,,,TRUE,HTML render engine and data binding (MVVM)
1329,Humane.js,,,TRUE,"A simple, modern, browser notification system"
1330,Humanize,,,TRUE,A simple utility library for making the web more humane. #hubspot-open-source
1331,Husl,,,TRUE,Human-friendly alternative to the HSL color space
1332,Hydra.js,,,TRUE,"Create a scalable, maintainable and module oriented system using Hydra.js"
1333,Hyperapp,,,TRUE,1 kB JavaScript framework for building web applications.
1334,I18next,,,TRUE,Internationalisation (i18n) with javascript the easy way (incl. jquery plugin)
1335,ICanHaz.js,,,TRUE,A clean solution for templating with Mustache.js and jQuery or Zepto
1336,Ice,,,TRUE,🚀 飞冰 - 让前端开发简单而友好，海量可复用物料，配套桌面工具极速构建前端应用，效率提升 100%
1337,iCheck,,,TRUE,Highly customizable checkboxes and radio buttons
1338,Idealforms,,,TRUE,The ultimate framework for building and validating responsive HTML5 forms.
1339,Idle.js,,,TRUE,"Javascript activity library for the browser. (away, idle, etc)"
1340,Iframe Resizer,,,TRUE,"Keep same and cross domain iFrames sized to their content with support for window/content resizing, nesting and multiple iFrames. (Dependency free, IE8+)"
